numero,nombre,estado,latitud,longitud
03165,JUNTA DE LOS ARROYOS,BAJA CALIFORNIA SUR,23.66527778,-110.075
03181,LA NUEVA CALIFORNIA,BAJA CALIFORNIA SUR,23.43333333,-109.7833333
03148,EL MEZQUITAL,BAJA CALIFORNIA SUR,27.41111111,-112.5777778
03156,SAN MIGUEL,BAJA CALIFORNIA SUR,26.72083333,-112.3055556
03173,SAN PEDRITO (CFE),BAJA CALIFORNIA SUR,24.9,-111.25
03163,AGUA CALIENTE,BAJA CALIFORNIA SUR,23.44111111,-109.7944444
03176,LA FORTUNA,BAJA CALIFORNIA SUR,24.65138889,-111.2152778
03167,EL SARGENTO,BAJA CALIFORNIA SUR,24.08027778,-109.9944444
03168,LORETO (OBS),BAJA CALIFORNIA SUR,26.01666667,-111.3472222
03172,GUAJADEMI,BAJA CALIFORNIA SUR,26.34861111,-112.1708333
03186,AGUA DE SAN ANTONIO,BAJA CALIFORNIA SUR,23.69027778,-109.9444444
03174,GUERRERO NEGRO,BAJA CALIFORNIA SUR,27.96805556,-114.0458333
03177,VALLE PERDIDO,BAJA CALIFORNIA SUR,23.69583333,-110.1194444
03178,SANTA INES,BAJA CALIFORNIA SUR,23.54222222,-110.1491667
03188,SAN JAVIER SUR,BAJA CALIFORNIA SUR,22.99666667,-109.8452778
03179,LEY FEDERAL DE AGUAS 4,BAJA CALIFORNIA SUR,25.20138889,-111.5597222
03184,JOSEFA ORTIZ DE DOMINGUEZ,BAJA CALIFORNIA SUR,25.00055556,-111.8338889
03183,SAN VICENTE DE LA SIERRA,BAJA CALIFORNIA SUR,23.17222222,-109.9861111
03166,PABELLON,BAJA CALIFORNIA SUR,25.95916667,-112.0819444
03190,SAN LAZARO,BAJA CALIFORNIA SUR,23.59138889,-109.6791667
03175,LA MUELA,BAJA CALIFORNIA SUR,23.58194444,-110.2208333
03194,BUENAVISTA SUR,BAJA CALIFORNIA SUR,23.98055556,-110.15
03180,LEY FEDERAL DE AGUAS 1,BAJA CALIFORNIA SUR,25.33555556,-111.6391667
03196,LA HIGUERILLA,BAJA CALIFORNIA SUR,23.86944444,-110.0708333
03198,POTRERILLOS,BAJA CALIFORNIA SUR,24.68472222,-110.8444444
03191,SAN FRANCISCO DE LA SIERRA,BAJA CALIFORNIA SUR,27.59833333,-113.0319444
03182,EL CRUCERO,BAJA CALIFORNIA SUR,23.43888889,-110.0694444
03185,SANTA MARTHA,BAJA CALIFORNIA SUR,27.54861111,-112.975
03197,LA PALMILLA,BAJA CALIFORNIA SUR,23.79222222,-109.875
03189,EL SAUZAL,BAJA CALIFORNIA SUR,23.05305556,-109.915
03187,EL IHUAJIL,BAJA CALIFORNIA SUR,24.99166667,-111.4
03099,SAN JUAN LONDO,BAJA CALIFORNIA SUR,26.22472222,-111.475
03134,LOS CANTILITOS,BAJA CALIFORNIA SUR,24.59388889,-110.9916667
03108,HUATAMOTE,BAJA CALIFORNIA SUR,25.59722222,-111.3361111
03121,EL DATIL,BAJA CALIFORNIA SUR,26.885,-112.6161111
03195,QUEMADO,BAJA CALIFORNIA SUR,24.05222222,-110.2011111
03158,SAN MARTIN,BAJA CALIFORNIA SUR,26.62916667,-112.3327778
03169,SANTA ROSALIA (OBS),BAJA CALIFORNIA SUR,27.28333333,-112.25
04002,CALKINI (SMN),CAMPECHE,20.36,-90.05416667
04004,CANDELARIA (SMN),CAMPECHE,18.18444444,-91.04611111
04005,CAYO ARCAS,CAMPECHE,20.20472222,-91.96222222
04025,PALMAR DE VISTA ALEGRE,CAMPECHE,18.15083333,-92.01638889
04012,HOOL,CAMPECHE,19.5125,-90.41083333
04003,CAMPECHE (OBS),CAMPECHE,19.83333333,-90.5
04020,MIGUEL HIDALGO,CAMPECHE,17.98333333,-90.83333333
04006,CAYO ARENAS,YUCATÁN,22.115,-91.39777778
04001,BOLONCHEN,CAMPECHE,20.00361111,-89.7475
04007,EL CARMEN - LIMNOLOGIA (SMN),CAMPECHE,18.65472222,-91.76166667
04027,PLACERES,CAMPECHE,18.15555556,-89.42277778
04035,XMABEN,CAMPECHE,19.23472222,-89.31388889
04008,CHAMPOTON (SMN),CAMPECHE,19.35,-90.71666667
04009,DZIBALCHEN,CAMPECHE,19.45916667,-89.73805556
04017,ITURBIDE,CAMPECHE,19.57833333,-89.60055556
04018,LA ESPERANZA,CAMPECHE,18.16666667,-90.08333333
04036,XPUGIL,CAMPECHE,18.50833333,-89.395
04040,EL CARMEN - CALETA (DGE),CAMPECHE,18.658055555,-91.76611111
04014,ISLA ARENAS,CAMPECHE,20.69027778,-90.4525
04034,XCUPIL (SMN),CAMPECHE,19.71666667,-89.85
04046,ALTAMIRA,CAMPECHE,18.58138889,-90.25777778
04019,NANZAL,CAMPECHE,18.26388889,-91.30277778
04047,CASTAMAY,CAMPECHE,19.83777778,-90.43055556
04032,TENABO (SMN),CAMPECHE,20.03333333,-90.23333333
04013,HOPELCHEN,CAMPECHE,19.75777778,-89.84305556
04029,SABANCUY,CAMPECHE,18.97277778,-91.17583333
04024,PALIZADA,CAMPECHE,18.25305556,-92.09194444
04045,EDZNA I,CAMPECHE,19.45833333,-90.10444444
04030,SAN ISIDRO,CAMPECHE,18.63166667,-91.05027778
04039,CANDELARIA (DGE),CAMPECHE,18.18277778,-91.04583333
04016,ISLA PEREZ,CAMPECHE,22.3825,-89.68777778
04011,HECELCHAKAN (DGE),CAMPECHE,20.18333333,-90.13333333
04023,NILCHI,CAMPECHE,19.845,-90.27
04041,CHAMPOTON (DGE),CAMPECHE,19.35555556,-90.72333333
04031,SILVITUC,CAMPECHE,18.63833333,-90.29833333
04021,MONCLOVA,CAMPECHE,18.05666667,-90.82055556
04010,ESCARCEGA (SMN),CAMPECHE,18.60444444,-90.74111111
04015,ISLA AGUADA,CAMPECHE,18.78222222,-91.49444444
04038,CAMPECHE (DGE),CAMPECHE,19.84222222,-90.53166667
04054,CHICBUL,CAMPECHE,18.77805556,-90.9225
04033,TRIANGULO OESTE,YUCATÁN,20.959166666,-92.307222222
04050,E.T.A. 006 TENABO,CAMPECHE,20.05,-90.2
04059,TINUN,CAMPECHE,19.96138889,-90.22777778
04026,PIXOYAL (DGE),CAMPECHE,18.93416667,-90.59888889
04037,ZOH LAGUNA,CAMPECHE,18.59222222,-89.41722222
04062,YOHALTUN,CAMPECHE,19.01666667,-90.31666667
04060,XBONIL,CAMPECHE,18.63555556,-90.16555556
04055,CAMPO EXPERIMENTAL EL TORMENTO,CAMPECHE,18.6,-90.71666667
04043,HECELCHAKAN (SMN),CAMPECHE,20.19722222,-90.12222222
04052,CANASAYAB,CAMPECHE,19.29444444,-90.57583333
04028,PUSTUNICH,CAMPECHE,19.14472222,-90.47944444
04058,NOH YAXCHE,CAMPECHE,19.61472222,-90.21666667
04073,TENABO (DGE),CAMPECHE,20.03972222,-90.22527778
04051,E.T.A. 086 CALKINI,CAMPECHE,20.36666667,-90.05
04065,NUNKINI,CAMPECHE,20.3875,-90.14305556
04070,DZITBALCHE,CAMPECHE,20.32138889,-90.05888889
04067,CALKINI (DGE),CAMPECHE,20.37388889,-90.05222222
04066,XCUPIL (DGE),CAMPECHE,19.66444444,-89.85916667
04057,MAMANTEL,CAMPECHE,18.52472222,-91.08916667
04044,PIXOYAL (SMN),CAMPECHE,18.93277778,-90.59861111
04056,MOLINO CHUMPAN,CAMPECHE,17.93888889,-91.73611111
04068,CHINA,CAMPECHE,19.67305556,-90.47361111
04075,CANKI,CAMPECHE,19.98805556,-90.11777778
04072,SIHO CHAC,CAMPECHE,19.50555556,-90.58416667
04042,ESCARCEGA (DGE),CAMPECHE,18.6,-90.73333333
04053,SANTA CRISTINA,CAMPECHE,19.81527778,-90.38111111
04063,EDZNA II,CAMPECHE,19.52722222,-90.18777778
04064,BECAL,CAMPECHE,20.42638889,-90.03111111
04078,CHAC CHEITO,CAMPECHE,19.05083333,-90.40694444
04079,VISTA ALEGRE,CAMPECHE,18.04333333,-91.6575
04085,POMUCH,CAMPECHE,20.13694444,-90.17472222
04082,PABLO T. BURGOS,CAMPECHE,18.29666667,-90.69694444
04086,EL ZAPOTE,CAMPECHE,18.21638889,-91.80138889
04083,ENTRE HERMANOS,CAMPECHE,18.45694444,-91.14194444
04071,POCYAXUN,CAMPECHE,19.72972222,-90.35083333
04077,SAN JUAN BAUTISTA,CAMPECHE,19.87388889,-89.92694444
04080,ALVARADO,CAMPECHE,18.01722222,-89.27
04076,CHUNCHINTOK,CAMPECHE,19.35944444,-89.58111111
04084,TIXMUCUY,CAMPECHE,19.60194444,-90.28166667
04061,CONHUAS,CAMPECHE,18.53944444,-89.92222222
04081,CRISTOBAL COLON,CAMPECHE,18.22166667,-89.45361111
04087,POCBOC,CAMPECHE,20.23694444,-90.10305556
05006,COLONIA TORREON JARDIN,COAHUILA DE ZARAGOZA,25.53333333,-103.4
05012,EJIDO SAN BLAS,COAHUILA DE ZARAGOZA,27.41694444,-101.7180556
05001,AGUA NUEVA,COAHUILA DE ZARAGOZA,27.92916667,-100.575
05008,CONCHOS,COAHUILA DE ZARAGOZA,27.96111111,-101.375
05003,ARTEAGA (SMN),COAHUILA DE ZARAGOZA,25.45,-100.85
05005,CANDELA (DGE),COAHUILA DE ZARAGOZA,26.84138889,-100.7602778
05007,CONCORDIA,COAHUILA DE ZARAGOZA,25.78333333,-103.1166667
05010,EJIDO EL SOCORRO,COAHUILA DE ZARAGOZA,27.67083333,-102.3166667
05017,LA PALMA,COAHUILA DE ZARAGOZA,25.5875,-103.2983333
05004,BAJIO DE AHUICHILA,COAHUILA DE ZARAGOZA,25.11611111,-102.6322222
05013,EJIDO SAN MIGUEL,COAHUILA DE ZARAGOZA,28.63666667,-102.9483333
05015,EUTIMIAS,COAHUILA DE ZARAGOZA,28.8,-102.8166667
05009,CUATRO CIENEGAS (DGE),COAHUILA DE ZARAGOZA,26.97222222,-102.0683333
05021,NUEVA ROSITA,COAHUILA DE ZARAGOZA,27.91666667,-101.25
05023,PALESTINA (DGE),COAHUILA DE ZARAGOZA,29.15861111,-100.9883333
05020,MUZQUIZ (DGE),COAHUILA DE ZARAGOZA,27.86916667,-101.5194444
05002,ALLENDE (SMN),COAHUILA DE ZARAGOZA,28.33333333,-100.8333333
05016,GENERAL CEPEDA,COAHUILA DE ZARAGOZA,25.38305556,-101.4755556
05022,OCAMPO,COAHUILA DE ZARAGOZA,27.3125,-102.3963889
05025,PIEDRAS NEGRAS (OBS),COAHUILA DE ZARAGOZA,28.7,-100.5166667
05024,PARRAS,COAHUILA DE ZARAGOZA,25.43833333,-102.1727778
05011,EJIDO REATA,COAHUILA DE ZARAGOZA,26.12805556,-101.0763889
05026,PRESA COYOTE,COAHUILA DE ZARAGOZA,25.54222222,-103.4691667
05037,SAN VICENTE,COAHUILA DE ZARAGOZA,25.61666667,-102.2166667
05035,SAN ANTONIO LAS ALAZANAS (DGE),COAHUILA DE ZARAGOZA,25.2725,-100.5794444
05028,PRESA DE GUADALUPE,COAHUILA DE ZARAGOZA,25.75888889,-103.0536111
05018,LAS NIEVES,COAHUILA DE ZARAGOZA,25.72972222,-102.0127778
05038,SANTA TERESA,COAHUILA DE ZARAGOZA,26.39277778,-101.3533333
05041,VIESCA (DGE),COAHUILA DE ZARAGOZA,25.31861111,-102.8080556
05046,LA ESMERALDA,COAHUILA DE ZARAGOZA,27.28805556,-103.6619444
05039,SIERRA MOJADA,COAHUILA DE ZARAGOZA,27.28555556,-103.7002778
05047,MONCLOVA (DGE),COAHUILA DE ZARAGOZA,26.9,-101.4166667
05030,PRESA VENUSTIANO CARRANZA,COAHUILA DE ZARAGOZA,27.51888889,-100.6197222
05049,SAN ANTONIO LAS ALAZANAS (SMN),COAHUILA DE ZARAGOZA,25.28333333,-100.6166667
05042,ZARAGOZA (SMN),COAHUILA DE ZARAGOZA,28.49166667,-100.9286111
05029,PRESA LA FLOR,COAHUILA DE ZARAGOZA,25.06805556,-103.2838889
05061,E.T.A. 183 CUATRO CIENEGAS,COAHUILA DE ZARAGOZA,26.96666667,-102.0666667
05054,SECTOR SIETE,COAHUILA DE ZARAGOZA,25.75944444,-103.2769444
05064,RINCON DEL BUITRE,COAHUILA DE ZARAGOZA,25.83305556,-103.1177778
05033,SABINAS (DGE),COAHUILA DE ZARAGOZA,27.84666667,-101.1227778
05019,MONCLOVA (OBS),COAHUILA DE ZARAGOZA,26.90833333,-101.4225
05052,CASTAÑOS (SMN),COAHUILA DE ZARAGOZA,26.78333333,-101.4333333
05043,ALLENDE I (DGE),COAHUILA DE ZARAGOZA,28.34444444,-100.8538889
05036,SAN PEDRO,COAHUILA DE ZARAGOZA,25.75722222,-102.9955556
05051,VIESCA (SMN),COAHUILA DE ZARAGOZA,25.35,-102.8
05057,EL MACHO,COAHUILA DE ZARAGOZA,28.39166667,-101.2138889
05034,SALTILLO (OBS),COAHUILA DE ZARAGOZA,25.37638889,-101.0166667
05050,SAN BUENAVENTURA (SMN),COAHUILA DE ZARAGOZA,27.05,-101.5333333
05048,SALTILLO (DGE),COAHUILA DE ZARAGOZA,25.436667,-100.919722
05058,LA ROSITA,COAHUILA DE ZARAGOZA,28.45166667,-103.3025
05045,JUAREZ,COAHUILA DE ZARAGOZA,27.61388889,-100.725
05031,PROGRESO,COAHUILA DE ZARAGOZA,27.42222222,-101.0022222
05066,SABINAS (SMN),COAHUILA DE ZARAGOZA,27.84388889,-101.1247222
05032,RAMOS ARIZPE (SMN),COAHUILA DE ZARAGOZA,25.53333333,-100.9833333
05040,TORREON (OBS),COAHUILA DE ZARAGOZA,25.51972222,-103.4311111
05027,EL CUIJE,COAHUILA DE ZARAGOZA,25.69666667,-103.3402778
05060,E.T.A. 010 DERRAMADERO,COAHUILA DE ZARAGOZA,25.26666667,-101.25
05075,ALLENDE II (DGE),COAHUILA DE ZARAGOZA,28.34777778,-100.8536111
05053,MATAMOROS,COAHUILA DE ZARAGOZA,25.52777778,-103.2280556
05069,MUZQUIZ (SMN),COAHUILA DE ZARAGOZA,27.8675,-101.5144444
05068,PALESTINA (SMN),COAHUILA DE ZARAGOZA,29.16444444,-100.9866667
05081,CARNEROS,COAHUILA DE ZARAGOZA,25.11916667,-101.1111111
05055,CUATRO CIENEGAS (SMN),COAHUILA DE ZARAGOZA,26.97277778,-102.0677778
05074,ZARAGOZA (DGE),COAHUILA DE ZARAGOZA,28.48722222,-100.9166667
05063,E.T.A. 110 ALLENDE,COAHUILA DE ZARAGOZA,28.35416667,-100.8588889
05086,PRESA SAN MIGUEL,COAHUILA DE ZARAGOZA,29.03638889,-100.9555556
05085,PRESA CENTENARIO,COAHUILA DE ZARAGOZA,29.21472222,-100.945
05133,LA VENTANA,COAHUILA DE ZARAGOZA,25.3275,-103.4719444
05130,C.E.F.Z.A. LA SAUCEDA,COAHUILA DE ZARAGOZA,25.85,-101.3166667
05134,LOS AMERICANOS,COAHUILA DE ZARAGOZA,27.17555556,-103.2847222
05144,SANTA TERESA DE SOFIA,COAHUILA DE ZARAGOZA,26.61333333,-102.2730556
05142,HIPOLITO,COAHUILA DE ZARAGOZA,25.69833333,-101.4047222
05149,CIENEGA DE LA PURISIMA,COAHUILA DE ZARAGOZA,25.33805556,-100.5302778
05140,RAMOS ARIZPE (DGE),COAHUILA DE ZARAGOZA,25.53916667,-100.9508333
05141,GOMEZ FARIAS,COAHUILA DE ZARAGOZA,24.96388889,-101.0302778
05139,EMILIANO ZAPATA,COAHUILA DE ZARAGOZA,25.48944444,-102.9425
05135,EL GUAJE,COAHUILA DE ZARAGOZA,28.09222222,-103.2872222
05136,LAS HORMIGAS,COAHUILA DE ZARAGOZA,24.96027778,-100.8605556
05145,SAN JUAN DE LA VAQUERIA,COAHUILA DE ZARAGOZA,25.25472222,-101.22
05146,HUACHICHIL,COAHUILA DE ZARAGOZA,25.20805556,-100.8297222
05151,ALTO DE NORIAS,COAHUILA DE ZARAGOZA,25.97694444,-101.2488889
05155,LAMADRID,COAHUILA DE ZARAGOZA,27.04611111,-101.7930556
05150,ABASOLO,COAHUILA DE ZARAGOZA,27.18277778,-101.4327778
05166,LAS ESPERANZAS,COAHUILA DE ZARAGOZA,27.74583333,-101.3530556
05158,EL TANQUITO,COAHUILA DE ZARAGOZA,26.62138889,-101.3125
05154,HUIZACHAL,COAHUILA DE ZARAGOZA,26.83333333,-101.3333333
05173,SANTO DOMINGO,COAHUILA DE ZARAGOZA,25.62611111,-101.0661111
05160,ARTEAGA (DGE),COAHUILA DE ZARAGOZA,25.44527778,-100.8466667
05163,EL GATO,COAHUILA DE ZARAGOZA,27.22861111,-101.7255556
05159,ACATITA,COAHUILA DE ZARAGOZA,26.4825,-103.0352778
05157,SAN FRANCISCO DEL VALLE,COAHUILA DE ZARAGOZA,26.8275,-102.725
05164,SAN FRANCISCO NADADORES,COAHUILA DE ZARAGOZA,27.14222222,-101.6522222
05156,PALAU,COAHUILA DE ZARAGOZA,27.88666667,-101.4022222
05152,BAJAN,COAHUILA DE ZARAGOZA,26.53138889,-101.2588889
05167,EL MARQUEZ,COAHUILA DE ZARAGOZA,26.64138889,-101.3583333
05178,TEJABAN DE LA ROSITA,COAHUILA DE ZARAGOZA,25.27527778,-103.2063889
05172,SAN BUENAVENTURA (DGE),COAHUILA DE ZARAGOZA,27.05972222,-101.5483333
05168,NOCHE BUENA,COAHUILA DE ZARAGOZA,28.37722222,-103.4191667
05174,EL TUNAL,COAHUILA DE ZARAGOZA,25.45111111,-100.8772222
05171,SACRAMENTO,COAHUILA DE ZARAGOZA,27.00388889,-101.7244444
05179,ESTANQUE DE LEON,COAHUILA DE ZARAGOZA,26.93472222,-102.2072222
05175,LA VENTURA,COAHUILA DE ZARAGOZA,24.63805556,-100.8897222
05170,LA ROSA,COAHUILA DE ZARAGOZA,25.51833333,-101.3861111
05162,DOS DE ABRIL,COAHUILA DE ZARAGOZA,25.36472222,-101.5780556
05148,POTRERO DE ABREGO,COAHUILA DE ZARAGOZA,25.28444444,-100.3427778
05185,DIECIOCHO DE MARZO,COAHUILA DE ZARAGOZA,25.93916667,-103.2825
05153,CASTAÑOS (DGE),COAHUILA DE ZARAGOZA,26.77305556,-101.4158333
05147,EJIDO PRIMERO DE MAYO,COAHUILA DE ZARAGOZA,27.22916667,-101.2275
05187,REPRESA LA AMISTAD,COAHUILA DE ZARAGOZA,29.45,-101.0833333
05176,JAME,COAHUILA DE ZARAGOZA,25.36694444,-100.6205556
05188,SALITRILLOS,COAHUILA DE ZARAGOZA,26.85333333,-101.1113889
05169,RODRIGUEZ,COAHUILA DE ZARAGOZA,27.1975,-101.3669444
05180,FRANCISCO I. MADERO,COAHUILA DE ZARAGOZA,25.77388889,-103.2627778
05184,TANQUE AGUILEREÑO,COAHUILA DE ZARAGOZA,24.81472222,-102.95
05186,CABECERAS,COAHUILA DE ZARAGOZA,29.03805556,-101.0830556
05210,EL SAUCILLO,COAHUILA DE ZARAGOZA,26.81666667,-100.7333333
05190,SANTA TERESA DE LA RUEDA,COAHUILA DE ZARAGOZA,27.9797222,-102.6944444
05181,EL SOL,COAHUILA DE ZARAGOZA,25.62277778,-102.6222222
05182,LAS MORENAS,COAHUILA DE ZARAGOZA,26.93916667,-102.2230556
05189,DON MARTIN,COAHUILA DE ZARAGOZA,27.59444444,-100.7744444
06004,CAMOTLAN DE MIRAFLORES,COLIMA,19.225,-104.2322222
06011,ISLA SOCORRO (OBS),COLIMA,18.72611111,-110.9530556
06012,IXTLAHUACAN (DGE),COLIMA,19.0,-103.7347222
06002,BUENAVISTA,COLIMA,19.26194444,-103.6133333
06009,CUAUHTEMOC (DGE),COLIMA,19.33805556,-103.6072222
06005,CERRO DE ORTEGA,COLIMA,18.75888889,-103.7258333
06016,SAN GABRIEL,COLIMA,18.91388889,-103.7316667
06003,CALLEJONES,COLIMA,18.81555556,-103.6341667
06006,COLIMA (OBS),COLIMA,19.24222222,-103.7202778
06021,QUESERIA,COLIMA,19.39083333,-103.5708333
06001,ARMERIA,COLIMA,18.93833333,-103.9463889
06017,PRESA DERIVADORA GREGORIO TORRES QUINTERO,COLIMA,19.11222222,-103.8838889
06020,PUEBLO JUAREZ,COLIMA,19.16666667,-103.9308333
06015,LOS ORTICES,COLIMA,19.11777778,-103.7455556
06013,LA SALADA,COLIMA,19.05611111,-103.7863889
06025,VENUSTIANO CARRANZA,COLIMA,19.0,-104.1094444
06010,ESTAPILLA,COLIMA,18.98277778,-103.5308333
06019,EL CHANAL,COLIMA,19.295,-103.7027778
06022,RANCHO PAPALOAPAN,COLIMA,18.80722222,-103.8127778
06014,PEÑITAS,COLIMA,19.36194444,-103.7936111
06030,PEÑA COLORADA,COLIMA,19.35972222,-104.0925
06049,E.T.A. 087 COFRADIA DE JUAREZ,COLIMA,18.96666667,-103.95
06023,TECOMAN (SMN),COLIMA,18.90888889,-103.8672222
06018,MANZANILLO (OBS),COLIMA,19.04888889,-104.2983333
06048,C.R.D.F. VENUSTIANO CARRANZA,COLIMA,18.93638889,-103.8738889
06041,CUAUHTEMOC (SMN),COLIMA,19.31666667,-103.6
06036,LOS OTATES V,COLIMA,19.26638889,-104.3416667
06051,PUNTA DE AGUA (SMN),COLIMA,19.16444444,-104.2666667
06061,CALERAS,COLIMA,18.99638889,-103.8797222
06008,COQUIMATLAN,COLIMA,19.21138889,-103.8063889
06060,CUYUTLAN,COLIMA,19.01833333,-104.1183333
06054,MANUEL AVILA CAMACHO,COLIMA,19.285,-104.245
06042,IXTLAHUACAN (SMN),COLIMA,19.00472222,-103.7313889
06039,MINATITLAN,COLIMA,19.38833333,-104.0469444
06068,LAS JUNTAS,COLIMA,19.06805556,-104.1347222
06053,ISLA CLARION,COLIMA,18.34972222,-114.7336111
06052,ETA #5 COMALA,COLIMA,19.31222222,-103.7261111
06063,CHANDIABLO,COLIMA,19.20333333,-104.335
06043,TEPAMES (DGE),COLIMA,19.10027778,-103.6205556
06062,SUCHITLAN,COLIMA,19.37666667,-103.7088889
06056,LA ESPERANZA,COLIMA,19.17166667,-103.8608333
06059,LAGUNA DE ALCUZAHUE,COLIMA,18.90222222,-103.7919444
06064,EL CHARCO,COLIMA,19.2225,-104.4905556
06076,PASO DEL RIO,COLIMA,18.95972222,-103.9527778
06069,PUNTA DE AGUA (DGE),COLIMA,19.16194444,-104.2655556
06071,TRAPICHILLOS,COLIMA,19.16222222,-103.5241667
06074,RADAR CUYUTLAN,COLIMA,18.93,-104.0811111
06075,EL ALGODONAL,COLIMA,19.24166667,-103.9661111
06058,TECOMAN (DGE),COLIMA,18.90833333,-103.8744444
06066,EL TERRERO,COLIMA,19.43361111,-103.95
06070,SAN JOSE DE LUMBER,COLIMA,19.18388889,-104.1255556
06007,COMALA,COLIMA,19.32888889,-103.7305556
06067,LAGUNA DE AMELA,COLIMA,18.80333333,-103.7738889
06024,TEPAMES (SMN),COLIMA,19.09944444,-103.6202778
06065,EL MIXCOATE,COLIMA,19.31555556,-103.9347222
06073,TRAPICHE,COLIMA,19.27888889,-103.6616667
06040,COLIMA (DGE),COLIMA,19.21666667,-103.7130556
07005,ALMANDRO (CFE),CHIAPAS,17.28333333,-92.68333333
07003,ACALA,CHIAPAS,16.55277778,-92.80416667
07004,AGUA AZUL,CHIAPAS,16.78333333,-90.91666667
07010,ARCO DE PIEDRA,CHIAPAS,16.2,-92.66666667
07002,ABELARDO L. RODRIGUEZ,CHIAPAS,16.37916667,-92.2375
07008,ANGEL ALBINO CORZO,CHIAPAS,15.86666667,-92.71666667
07013,ARRIAGA (OBS),CHIAPAS,16.24111111,-93.8975
07021,CATARINITAS,CHIAPAS,15.9025,-92.48277778
07001,ABASOLO CHIAPAS (CFE),CHIAPAS,16.83333333,-92.21722222
07029,CHAJUL,CHIAPAS,16.83333333,-90.93333333
07007,AMATENANGO DEL VALLE,CHIAPAS,16.52805556,-92.43777778
07009,AQUESPALA,CHIAPAS,15.79416667,-91.92027778
07014,BELISARIO DOMINGUEZ I,CHIAPAS,15.30833333,-92.35833333
07016,BOMBANA (CFE),CHIAPAS,16.94166667,-93.01666667
07015,BOCHIL,CHIAPAS,16.98638889,-92.89138889
07017,BONAMPAK,CHIAPAS,16.73333333,-91.08333333
07012,FINCA ARGOVIA,CHIAPAS,15.12666667,-92.29916667
07028,CHACAMAX,CHIAPAS,17.47333333,-91.70777778
07006,ALTAMIRANO (SMN),CHIAPAS,16.73916667,-92.03777778
07027,COPAINALA,CHIAPAS,17.08333333,-93.21666667
07026,CUAUHTEMOC (CFE),CHIAPAS,15.66527778,-92.00138889
07011,ARGELIA,CHIAPAS,15.88333333,-92.36666667
07032,CHAPULTENANGO,CHIAPAS,17.33333333,-93.1
07036,CHILIL,CHIAPAS,16.67777778,-92.48916667
07035,CHICOASEN (CFE),CHIAPAS,16.94166667,-93.09861111
07024,COMALAPA (CFE),CHIAPAS,15.61666667,-92.15
07025,COMITAN (OBS),CHIAPAS,16.23333333,-92.13333333
07037,FINCA CUXTEPEQUES,CHIAPAS,15.72861111,-92.96888889
07049,MAYA SOL,CHIAPAS,16.73444444,-93.31722222
07022,PLAYAS DE CATAZAJA,CHIAPAS,17.72833333,-92.01555556
07034,VILLA DE CHIAPILLA,CHIAPAS,16.5775,-92.71527778
07042,EL CARMEN (CFE),CHIAPAS,16.76666667,-91.61666667
07020,VERTEDOR 1-2-3,CHIAPAS,17.22083333,-93.73388889
07018,CACAHOATAN,CHIAPAS,14.98833333,-92.16444444
07043,EL CEDRO,CHIAPAS,16.41666667,-91.08333333
07031,CHANAL,CHIAPAS,16.65972222,-92.2625
07030,SAN JUAN CHAMULA,CHIAPAS,16.79694444,-92.69666667
07044,EL COLORADO (CFE),CHIAPAS,16.15,-91.15
07038,DESPOBLADO,CHIAPAS,15.2025,-92.55805556
07041,EL CALIENTE (CFE),CHIAPAS,16.3,-91.46666667
07046,EL EUSEBA (CFE),CHIAPAS,16.21666667,-91.33333333
07051,EL ROSARIO (CFE),CHIAPAS,16.85,-91.78333333
07060,FINCA GENOVA,CHIAPAS,15.16666667,-92.31666667
07056,FINCA CHIRIPA,CHIAPAS,15.16666667,-92.3
07048,FINCA EL TRIUNFO,CHIAPAS,15.34805556,-92.54861111
07050,EL PROGRESO,CHIAPAS,16.70888889,-93.4025
07052,EL ZAPOTAL (CFE),CHIAPAS,16.16666667,-91.5
07039,EL BOQUERON,CHIAPAS,16.64416667,-93.15722222
07058,EL PERU,CHIAPAS,15.1,-92.26666667
07057,FINCA CHICHARRAS,CHIAPAS,15.13305556,-92.24222222
07045,EL DORADO,CHIAPAS,14.67277778,-92.21277778
07023,CINTALAPA,CHIAPAS,16.7,-93.71666667
07072,HACIENDA LAS MARAVILLAS,CHIAPAS,15.1,-92.28333333
07066,FINCA SAN ENRIQUE,CHIAPAS,15.13333333,-92.3
07019,CAHUACAN,CHIAPAS,14.72222222,-92.26944444
07047,EL JABALI (CFE),CHIAPAS,16.13333333,-91.36666667
07033,SAN PEDRO CHENALHO (SMN),CHIAPAS,16.9,-92.6
07055,FINCA CHAYABE,CHIAPAS,16.38138889,-91.71055556
07071,GUAQUITEPEC,CHIAPAS,17.14472222,-92.29027778
07064,FINCA MORELIA,CHIAPAS,17.38333333,-92.55
07061,FINCA HAMBURGO,CHIAPAS,15.17388889,-92.32527778
07070,GUADALUPE GRIJALVA,CHIAPAS,15.69361111,-92.16111111
07088,LA CANJA,CHIAPAS,16.71666667,-91.05
07054,FINCA A. PRUSIA,CHIAPAS,15.73194444,-92.79416667
07074,HORCONES,CHIAPAS,15.95527778,-93.60555556
07069,GRIJALVA,CHIAPAS,16.96944444,-93.10472222
07065,FINCA OCOTLAN,CHIAPAS,16.36944444,-93.47722222
07068,FRONTERA HIDALGO,CHIAPAS,14.77722222,-92.17611111
07082,IXTACOMITAN,CHIAPAS,17.43027778,-93.095
